YMD,PM2.5,PM10
2024-09-22T20:00:00Z,2.1843166666666667,6.953516666666666
2024-09-22T21:00:00Z,2.096033333333333,7.0466
2024-09-22T21:00:00Z,2.096033333333333,7.0466
2024-09-22T21:00:00Z,2.096033333333333,7.0466
2024-09-22T21:00:00Z,2.096033333333333,7.0466
2024-09-22T22:00:00Z,2.011083333333333,7.63335
2024-09-22T22:00:00Z,2.011083333333333,7.63335
2024-09-22T22:00:00Z,2.011083333333333,7.63335
2024-09-22T22:00:00Z,2.011083333333333,7.63335
2024-09-22T23:00:00Z,1.8680833333333333,4.9233
2024-09-22T23:00:00Z,1.8680833333333333,4.9233
2024-09-22T23:00:00Z,1.8680833333333333,4.9233
2024-09-22T23:00:00Z,1.8680833333333333,4.9233
2024-09-22T23:00:00Z,1.8680833333333333,4.9233
2024-09-23T00:00:00Z,1.7252833333333333,7.0455499999999995
2024-09-23T00:00:00Z,1.7252833333333333,7.0455499999999995
2024-09-23T00:00:00Z,1.7252833333333333,7.0455499999999995
2024-09-23T01:00:00Z,1.7220833333333334,8.341883333333334
2024-09-23T01:00:00Z,1.7220833333333334,8.341883333333334
2024-09-23T01:00:00Z,1.7220833333333334,8.341883333333334
2024-09-23T01:00:00Z,1.7220833333333334,8.341883333333334
2024-09-23T01:00:00Z,1.7220833333333334,8.341883333333334
2024-09-23T02:00:00Z,1.8680333333333334,9.027483333333333
2024-09-23T02:00:00Z,1.8680333333333334,9.027483333333333
2024-09-23T02:00:00Z,1.8680333333333334,9.027483333333333
2024-09-23T02:00:00Z,1.8680333333333334,9.027483333333333
2024-09-23T03:00:00Z,2.36735,13.053633333333332
2024-09-23T03:00:00Z,2.36735,13.053633333333332
2024-09-23T03:00:00Z,2.36735,13.053633333333332
2024-09-23T03:00:00Z,2.36735,13.053633333333332
2024-09-23T04:00:00Z,3.0258833333333333,16.142166666666668
2024-09-23T04:00:00Z,3.0258833333333333,16.142166666666668
2024-09-23T04:00:00Z,3.0258833333333333,16.142166666666668
2024-09-23T04:00:00Z,3.0258833333333333,16.142166666666668
2024-09-23T05:00:00Z,3.0110166666666665,17.158466666666666
2024-09-23T05:00:00Z,3.0110166666666665,17.158466666666666
2024-09-23T05:00:00Z,3.0110166666666665,17.158466666666666
2024-09-23T05:00:00Z,3.0110166666666665,17.158466666666666
2024-09-23T06:00:00Z,3.0564833333333334,18.523716666666665
2024-09-23T06:00:00Z,3.0564833333333334,18.523716666666665
2024-09-23T06:00:00Z,3.0564833333333334,18.523716666666665
2024-09-23T07:00:00Z,2.9043166666666664,18.166783333333335
2024-09-23T07:00:00Z,2.9043166666666664,18.166783333333335
2024-09-23T07:00:00Z,2.9043166666666664,18.166783333333335
2024-09-23T07:00:00Z,2.9043166666666664,18.166783333333335
2024-09-23T08:00:00Z,2.657366666666667,17.236633333333334
2024-09-23T08:00:00Z,2.657366666666667,17.236633333333334
2024-09-23T08:00:00Z,2.657366666666667,17.236633333333334
2024-09-23T08:00:00Z,2.657366666666667,17.236633333333334
2024-09-23T09:00:00Z,2.5340333333333334,15.074833333333334
2024-09-23T09:00:00Z,2.5340333333333334,15.074833333333334
2024-09-23T09:00:00Z,2.5340333333333334,15.074833333333334
2024-09-23T09:00:00Z,2.5340333333333334,15.074833333333334
2024-09-23T09:00:00Z,2.5340333333333334,15.074833333333334
2024-09-23T10:00:00Z,2.2014833333333335,12.2956
2024-09-23T10:00:00Z,2.2014833333333335,12.2956
2024-09-23T10:00:00Z,2.2014833333333335,12.2956
2024-09-23T11:00:00Z,2.2322333333333333,11.139466666666667
2024-09-23T11:00:00Z,2.2322333333333333,11.139466666666667
2024-09-23T11:00:00Z,2.2322333333333333,11.139466666666667
2024-09-23T11:00:00Z,2.2322333333333333,11.139466666666667
2024-09-23T11:00:00Z,2.2322333333333333,11.139466666666667
2024-09-23T12:00:00Z,2.0343666666666667,10.141233333333334
2024-09-23T12:00:00Z,2.0343666666666667,10.141233333333334
2024-09-23T12:00:00Z,2.0343666666666667,10.141233333333334
2024-09-23T12:00:00Z,2.0343666666666667,10.141233333333334
2024-09-23T13:00:00Z,1.8296833333333333,9.330016666666667
2024-09-23T13:00:00Z,1.8296833333333333,9.330016666666667
